,Close
2021-11-30,20825.22
2021-12-01,21011.47
2021-12-02,21491.69
2021-12-03,21610.5
2021-12-06,21332.52
2021-12-07,21561.83
2021-12-08,21834.79
2021-12-09,21919.59
2021-12-10,22084.9
2021-12-13,22132.42
2021-12-14,22127.17
2021-12-15,22160.87
2021-12-16,22112.0
2021-12-17,21753.11
2021-12-20,21109.94
2021-12-21,21451.66
2021-12-22,21979.01
2021-12-23,22089.49
2021-12-24,21949.16
2021-12-27,22152.06
2021-12-28,22682.02
2021-12-29,22766.15
2021-12-30,22634.11
2021-12-31,22986.51
2022-01-03,23187.96
2022-01-04,23446.86
2022-01-05,23509.41
2022-01-06,23465.41
2022-01-07,23883.27
2022-01-10,24190.53
2022-01-11,24315.51
2022-01-12,24704.91
2022-01-13,24896.6
2022-01-14,24938.45
2022-01-17,25015.0
2022-01-18,24507.74
2022-01-19,24273.33
2022-01-20,24390.73
2022-01-21,23861.97
2022-01-24,22956.34
2022-01-25,23088.03
2022-01-27,22418.68
2022-01-28,22905.39
2022-01-31,22915.66
2022-02-01,23364.9
2022-02-02,23642.16
2022-02-03,23466.56
2022-02-04,23415.68
2022-02-07,23295.54
2022-02-08,23180.6
2022-02-09,23509.04
2022-02-10,23592.0
2022-02-11,22927.09
2022-02-14,22067.81
2022-02-15,22766.5
2022-02-16,22626.04
2022-02-17,22617.98
2022-02-18,22336.65
2022-02-21,22142.67
2022-02-22,21887.56
2022-02-23,22069.54
2022-02-24,20849.85
2022-02-25,21869.35
2022-02-28,21944.75
2022-03-02,21773.31
2022-03-03,21638.92
2022-03-04,20886.33
2022-03-07,20317.92
2022-03-08,20643.76
2022-03-09,21117.82
2022-03-10,21596.12
2022-03-11,21905.89
2022-03-14,22336.61
2022-03-15,22534.34
2022-03-16,22913.84
2022-03-17,23501.64
2022-03-21,23631.81
2022-03-22,23627.25
2022-03-23,23476.51
2022-03-24,23582.89
2022-03-25,23615.31
2022-03-28,23458.08
2022-03-29,23714.37
2022-03-30,23991.27
2022-03-31,23970.75
2022-04-01,24066.81
2022-04-04,24293.72
2022-04-05,24540.99
2022-04-06,24470.93
2022-04-07,24270.45
2022-04-08,24637.7
2022-04-11,24367.83
2022-04-12,23873.14
2022-04-13,23743.46
2022-04-18,23720.15
2022-04-19,23321.74
2022-04-20,23428.24
2022-04-21,23756.41
2022-04-22,23620.61
2022-04-25,23228.78
2022-04-26,23521.09
2022-04-27,23198.72
2022-04-28,23334.26
2022-04-29,23239.38
2022-05-02,23298.55
2022-05-04,22786.88
2022-05-05,22566.24
2022-05-06,22023.82
2022-05-09,21641.34
2022-05-10,21198.56
2022-05-11,21137.09
2022-05-12,20688.52
2022-05-13,20835.91
2022-05-16,20935.71
2022-05-17,21582.74
2022-05-18,21645.14
2022-05-19,21144.34
2022-05-20,21336.98
2022-05-23,21225.11
2022-05-24,21240.05
2022-05-25,20535.52
2022-05-26,20645.03
2022-05-27,21061.05
2022-05-30,21765.1
2022-05-31,21847.81
2022-06-01,21718.9
2022-06-02,21808.6
2022-06-03,21563.1
2022-06-06,21454.37
2022-06-07,21226.24
2022-06-08,20901.75
2022-06-09,21011.37
2022-06-10,21079.55
2022-06-13,20657.99
2022-06-14,20634.0
2022-06-15,20683.81
2022-06-16,20233.07
2022-06-17,19906.13
2022-06-20,19577.32
2022-06-21,20106.11
2022-06-22,19809.63
2022-06-23,20132.79
2022-06-24,20470.34
