,Close
2022-03-21,1627.25
2022-03-22,1629.18
2022-03-23,1637.71
2022-03-24,1643.37
2022-03-25,1622.47
2022-03-28,1608.59
2022-03-29,1597.99
2022-03-30,1617.68
2022-03-31,1617.59
2022-04-01,1645.76
2022-04-04,1675.64
2022-04-05,1692.24
2022-04-06,1686.24
2022-04-07,1655.84
2022-04-08,1660.64
2022-04-11,1646.59
2022-04-12,1632.74
2022-04-13,1636.74
2022-04-18,1615.03
2022-04-19,1598.33
2022-04-20,1593.29
2022-04-21,1622.97
2022-04-22,1608.35
2022-04-25,1564.15
2022-04-26,1589.86
2022-04-27,1558.79
2022-04-28,1559.82
2022-04-29,1558.99
2022-05-02,1523.64
2022-05-04,1478.21
2022-05-05,1452.67
2022-05-06,1429.28
2022-05-09,1405.47
2022-05-10,1367.32
2022-05-11,1335.04
2022-05-12,1305.45
2022-05-13,1295.62
2022-05-16,1304.98
2022-05-17,1353.15
2022-05-18,1360.29
2022-05-19,1325.37
2022-05-20,1336.04
2022-05-23,1329.84
2022-05-24,1311.34
2022-05-25,1271.35
2022-05-26,1263.14
2022-05-27,1286.57
2022-05-30,1322.76
2022-05-31,1380.89
2022-06-01,1362.26
2022-06-02,1365.03
2022-06-03,1354.23
2022-06-06,1331.24
2022-06-07,1330.27
2022-06-08,1330.02
2022-06-09,1346.44
2022-06-10,1333.47
2022-06-13,1290.43
2022-06-14,1284.4
2022-06-15,1290.48
2022-06-16,1245.2
2022-06-17,1241.56
2022-06-20,1214.7
2022-06-21,1254.25
2022-06-22,1225.14
2022-06-23,1229.85
2022-06-24,1246.32
2022-06-27,1250.45
2022-06-28,1233.19
2022-06-29,1223.67
2022-06-30,1230.23
2022-07-01,1228.56
2022-07-04,1236.79
2022-07-05,1232.31
2022-07-06,1248.38
2022-07-07,1273.35
2022-07-08,1275.33
2022-07-11,1280.1
2022-07-12,1284.81
2022-07-13,1284.0
2022-07-14,1273.05
2022-07-15,1263.24
2022-07-18,1282.65
2022-07-19,1291.65
2022-07-20,1303.87
2022-07-21,1312.8
2022-07-22,1317.84
2022-07-25,1303.91
2022-07-26,1284.79
2022-07-27,1287.02
2022-07-28,1299.05
2022-07-29,1312.46
2022-08-01,1326.69
2022-08-02,1337.37
2022-08-03,1336.25
2022-08-04,1321.17
2022-08-05,1323.38
2022-08-08,1321.42
2022-08-10,1316.47
2022-08-11,1328.97
2022-08-12,1328.93
2022-08-16,1385.49
2022-08-17,1388.9
2022-08-18,1383.28
2022-08-19,1362.85
2022-08-22,1333.04
2022-08-23,1348.32
2022-08-24,1346.75
2022-08-25,1348.08
2022-08-26,1352.61
2022-08-29,1333.29
2022-08-30,1360.59
2022-09-01,1358.87
2022-09-02,1355.05
2022-09-05,1364.7
2022-09-06,1368.76
2022-09-07,1390.41
2022-09-08,1405.74
2022-09-09,1400.54
2022-09-12,1414.91
2022-09-13,1415.61
2022-09-14,1406.73
2022-09-15,1403.04
2022-09-16,1374.52
2022-09-19,1355.56
2022-09-20,1368.16
2022-09-21,1350.08
2022-09-22,1352.46
2022-09-23,1328.8
2022-09-26,1284.45
2022-09-27,1277.38
2022-09-28,1261.57
2022-09-29,1266.03
2022-09-30,1286.0
2022-10-03,1271.5
2022-10-04,1301.93
2022-10-06,1315.24
2022-10-07,1315.91
2022-10-10,1316.28
2022-10-11,1298.71
2022-10-12,1304.34
2022-10-13,1303.66
2022-10-14,1304.99
2022-10-17,1304.59
2022-10-18,1311.52
2022-10-19,1315.42
2022-10-20,1326.41
2022-10-21,1314.0
2022-10-24,1331.0
2022-10-25,1339.8
2022-10-27,1341.95
2022-10-28,1329.84
2022-10-31,1330.11
2022-11-01,1331.36
2022-11-02,1331.3
2022-11-03,1325.18
2022-11-04,1320.53
2022-11-07,1332.23
2022-11-09,1323.65
2022-11-10,1302.95
2022-11-11,1316.98
2022-11-14,1327.76
2022-11-15,1325.82
2022-11-16,1315.1
2022-11-17,1304.47
2022-11-18,1296.64
2022-11-21,1301.22
2022-11-22,1297.31
2022-11-23,1300.58
2022-11-24,1312.6
2022-11-25,1336.86
2022-11-28,1346.4
2022-11-29,1347.17
2022-11-30,1353.35
2022-12-01,1353.08
2022-12-02,1354.65
2022-12-05,1351.46
2022-12-06,1349.7
2022-12-07,1354.07
2022-12-08,1355.8
2022-12-09,1341.65
2022-12-12,1331.1
2022-12-13,1350.21
2022-12-14,1355.51
2022-12-15,1347.35
2022-12-16,1345.19
2022-12-19,1359.96
2022-12-20,1349.18
2022-12-21,1326.13
2022-12-22,1308.64
2022-12-23,1256.16
2022-12-26,1291.3
2022-12-27,1300.92
2022-12-28,1298.72
2022-12-29,1298.23
2022-12-30,1302.04
2023-01-02,1304.88
2023-01-03,1310.04
2023-01-04,1300.49
2023-01-05,1298.61
2023-01-06,1279.92
2023-01-09,1284.86
2023-01-10,1284.08
2023-01-11,1284.38
2023-01-12,1283.58
2023-01-13,1296.9
2023-01-16,1290.67
2023-01-17,1287.19
2023-01-18,1278.02
2023-01-19,1272.77
2023-01-20,1258.99
2023-01-23,1260.53
2023-01-24,1253.88
2023-01-25,1234.78
2023-01-27,1213.11
2023-01-30,1202.68
2023-01-31,1224.76
2023-02-01,1205.96
2023-02-02,1201.79
2023-02-03,1199.53
2023-02-06,1198.7
2023-02-07,1185.53
2023-02-08,1183.42
2023-02-09,1185.3
2023-02-10,1187.14
2023-02-13,1173.78
2023-02-14,1166.89
2023-02-15,1172.52
2023-02-16,1179.58
2023-02-17,1167.7
2023-02-20,1164.03
2023-02-21,1167.29
2023-02-22,1164.07
2023-02-23,1152.64
2023-02-24,1153.62
2023-02-27,1141.9
2023-02-28,1147.87
2023-03-01,1155.57
2023-03-02,1157.81
2023-03-03,1164.67
2023-03-06,1178.62
2023-03-08,1177.62
2023-03-09,1168.9
2023-03-10,1166.67
2023-03-13,1140.54
2023-03-14,1137.94
2023-03-15,1144.31
2023-03-16,1134.57
2023-03-17,1133.94
2023-03-20,1126.6
2023-03-21,1146.62
2023-03-22,1153.51
2023-03-23,1147.51
2023-03-24,1114.85
2023-03-27,1090.0
2023-03-28,1074.36
2023-03-29,1080.49
2023-03-31,1096.81
2023-04-03,1122.13
